step,episode,episode_reward,env,seed,agent
3136000,3136,862.7468973881046,cartpole_swingup,5,DrQ
3152000,3152,863.8012836159337,cartpole_swingup,5,DrQ
3168000,3168,857.7903389909102,cartpole_swingup,5,DrQ
3184000,3184,830.0136968377683,cartpole_swingup,5,DrQ
3200000,3200,862.369138386928,cartpole_swingup,5,DrQ
3216000,3216,864.1375753129878,cartpole_swingup,5,DrQ
3232000,3232,865.3129896659996,cartpole_swingup,5,DrQ
3248000,3248,859.4730170486055,cartpole_swingup,5,DrQ
3264000,3264,861.5456339942473,cartpole_swingup,5,DrQ
3280000,3280,864.6319187915362,cartpole_swingup,5,DrQ
3296000,3296,862.294811201341,cartpole_swingup,5,DrQ
3312000,3312,864.8952928096272,cartpole_swingup,5,DrQ
3328000,3328,862.8730861798973,cartpole_swingup,5,DrQ
3344000,3344,861.4242885708928,cartpole_swingup,5,DrQ
3360000,3360,859.5508270968846,cartpole_swingup,5,DrQ
3376000,3376,864.6457081312323,cartpole_swingup,5,DrQ
3392000,3392,863.7335945506758,cartpole_swingup,5,DrQ
3408000,3408,864.2711902832823,cartpole_swingup,5,DrQ
3424000,3424,863.4816545802581,cartpole_swingup,5,DrQ
3440000,3440,864.2467684624228,cartpole_swingup,5,DrQ
3456000,3456,864.0723353862319,cartpole_swingup,5,DrQ
3472000,3472,863.2809944213167,cartpole_swingup,5,DrQ
3488000,3488,864.2810093691259,cartpole_swingup,5,DrQ
3504000,3504,864.4111553683751,cartpole_swingup,5,DrQ
3520000,3520,863.9383687615973,cartpole_swingup,5,DrQ
3536000,3536,863.9756741856329,cartpole_swingup,5,DrQ
3552000,3552,865.0364485793178,cartpole_swingup,5,DrQ
3568000,3568,863.9200948569207,cartpole_swingup,5,DrQ
3584000,3584,862.2509125289224,cartpole_swingup,5,DrQ
3600000,3600,865.1127551745094,cartpole_swingup,5,DrQ
3616000,3616,860.8834521187006,cartpole_swingup,5,DrQ
3632000,3632,865.0298906204449,cartpole_swingup,5,DrQ
3648000,3648,863.1659563071119,cartpole_swingup,5,DrQ
3664000,3664,865.4150156671304,cartpole_swingup,5,DrQ
3680000,3680,864.9223928834268,cartpole_swingup,5,DrQ
3696000,3696,860.7086383976509,cartpole_swingup,5,DrQ
3712000,3712,863.2901691068437,cartpole_swingup,5,DrQ
3728000,3728,863.4067399001764,cartpole_swingup,5,DrQ
3744000,3744,863.3258536710517,cartpole_swingup,5,DrQ
3760000,3760,863.0848465016713,cartpole_swingup,5,DrQ
3776000,3776,861.3431095796907,cartpole_swingup,5,DrQ
3792000,3792,860.9877265732275,cartpole_swingup,5,DrQ
3808000,3808,861.5670250453719,cartpole_swingup,5,DrQ
3824000,3824,863.522085582999,cartpole_swingup,5,DrQ
3840000,3840,861.2036088983926,cartpole_swingup,5,DrQ
3856000,3856,861.9258505681415,cartpole_swingup,5,DrQ
3872000,3872,854.647798147825,cartpole_swingup,5,DrQ
3888000,3888,857.7410309360691,cartpole_swingup,5,DrQ
3904000,3904,864.3888642586667,cartpole_swingup,5,DrQ
3920000,3920,858.3257406097231,cartpole_swingup,5,DrQ
3936000,3936,858.4482153982332,cartpole_swingup,5,DrQ
3952000,3952,851.709901191316,cartpole_swingup,5,DrQ
3968000,3968,800.7952754367004,cartpole_swingup,5,DrQ
3984000,3984,850.8050263176241,cartpole_swingup,5,DrQ
4000000,4000,841.8852819744149,cartpole_swingup,5,DrQ
4016000,4016,855.4021380977049,cartpole_swingup,5,DrQ
4032000,4032,858.8615201812984,cartpole_swingup,5,DrQ
4048000,4048,853.4470390335757,cartpole_swingup,5,DrQ
4064000,4064,857.0462613025708,cartpole_swingup,5,DrQ
4080000,4080,857.3915166440877,cartpole_swingup,5,DrQ
4096000,4096,854.0363367238092,cartpole_swingup,5,DrQ
4112000,4112,853.5532038838094,cartpole_swingup,5,DrQ
4128000,4128,850.478785548889,cartpole_swingup,5,DrQ
4144000,4144,846.0172123993407,cartpole_swingup,5,DrQ
4160000,4160,858.5339222972533,cartpole_swingup,5,DrQ
4176000,4176,850.6049872735488,cartpole_swingup,5,DrQ
4192000,4192,855.9558387009099,cartpole_swingup,5,DrQ
4208000,4208,857.3968781981932,cartpole_swingup,5,DrQ
4224000,4224,858.8208775630791,cartpole_swingup,5,DrQ
0,0,9.255692315467527,cartpole_swingup,4,DrQ
16000,16,184.23540816643867,cartpole_swingup,4,DrQ
32000,32,318.5818817798894,cartpole_swingup,4,DrQ
48000,48,432.0490755945149,cartpole_swingup,4,DrQ
64000,64,534.3818987870002,cartpole_swingup,4,DrQ
80000,80,666.7839905991717,cartpole_swingup,4,DrQ
96000,96,834.5673806774248,cartpole_swingup,4,DrQ
112000,112,847.5534222470664,cartpole_swingup,4,DrQ
128000,128,853.7077743882722,cartpole_swingup,4,DrQ
144000,144,859.9134718373863,cartpole_swingup,4,DrQ
160000,160,856.7590956806005,cartpole_swingup,4,DrQ
176000,176,864.523836088423,cartpole_swingup,4,DrQ
192000,192,870.5732119884913,cartpole_swingup,4,DrQ
208000,208,868.5486414654854,cartpole_swingup,4,DrQ
224000,224,862.3908397145682,cartpole_swingup,4,DrQ
240000,240,867.0062376701004,cartpole_swingup,4,DrQ
256000,256,870.9117302297957,cartpole_swingup,4,DrQ
272000,272,871.5851486942108,cartpole_swingup,4,DrQ
288000,288,871.0836023447217,cartpole_swingup,4,DrQ
304000,304,873.4616129900871,cartpole_swingup,4,DrQ
320000,320,873.0802666442269,cartpole_swingup,4,DrQ
336000,336,866.4970245588731,cartpole_swingup,4,DrQ
352000,352,871.8367867235119,cartpole_swingup,4,DrQ
368000,368,871.6039049381654,cartpole_swingup,4,DrQ
384000,384,874.5569050816762,cartpole_swingup,4,DrQ
400000,400,871.4040191555417,cartpole_swingup,4,DrQ
416000,416,875.2248346562696,cartpole_swingup,4,DrQ
432000,432,875.5062763056891,cartpole_swingup,4,DrQ
448000,448,871.7121763345694,cartpole_swingup,4,DrQ
464000,464,868.3157307891188,cartpole_swingup,4,DrQ
480000,480,871.1921137774991,cartpole_swingup,4,DrQ
496000,496,876.1034126609945,cartpole_swingup,4,DrQ
512000,512,874.1019426934188,cartpole_swingup,4,DrQ
528000,528,870.5553361584599,cartpole_swingup,4,DrQ
544000,544,875.4524508463147,cartpole_swingup,4,DrQ
560000,560,876.8816689438361,cartpole_swingup,4,DrQ
576000,576,875.8139088118845,cartpole_swingup,4,DrQ
592000,592,875.2892793521463,cartpole_swingup,4,DrQ
608000,608,871.3705269643376,cartpole_swingup,4,DrQ
624000,624,875.0520021694844,cartpole_swingup,4,DrQ
640000,640,874.534026047847,cartpole_swingup,4,DrQ
656000,656,876.5508576471224,cartpole_swingup,4,DrQ
672000,672,875.6755471800767,cartpole_swingup,4,DrQ
688000,688,875.0902956407488,cartpole_swingup,4,DrQ
704000,704,874.7254939844403,cartpole_swingup,4,DrQ
720000,720,875.2358663970201,cartpole_swingup,4,DrQ
736000,736,877.2368507533383,cartpole_swingup,4,DrQ
752000,752,876.7339682664052,cartpole_swingup,4,DrQ
768000,768,873.0862763908873,cartpole_swingup,4,DrQ
784000,784,869.6729021938379,cartpole_swingup,4,DrQ
800000,800,875.4442128498372,cartpole_swingup,4,DrQ
816000,816,874.0436437466105,cartpole_swingup,4,DrQ
832000,832,877.4233027108328,cartpole_swingup,4,DrQ
848000,848,875.0905822757253,cartpole_swingup,4,DrQ
864000,864,876.2364327692067,cartpole_swingup,4,DrQ
880000,880,879.1886395956311,cartpole_swingup,4,DrQ
896000,896,878.4149596047653,cartpole_swingup,4,DrQ
912000,912,878.3452084922865,cartpole_swingup,4,DrQ
928000,928,877.9332875102173,cartpole_swingup,4,DrQ
944000,944,877.5762960942905,cartpole_swingup,4,DrQ
960000,960,876.6818192824537,cartpole_swingup,4,DrQ
976000,976,873.5734693498964,cartpole_swingup,4,DrQ
992000,992,877.2830945149196,cartpole_swingup,4,DrQ
1008000,1008,876.7516696568414,cartpole_swingup,4,DrQ
1024000,1024,877.8180265045632,cartpole_swingup,4,DrQ
1040000,1040,878.6270735511397,cartpole_swingup,4,DrQ
1056000,1056,870.8910609141974,cartpole_swingup,4,DrQ
1072000,1072,877.1779761302257,cartpole_swingup,4,DrQ
1088000,1088,875.6360056769322,cartpole_swingup,4,DrQ
1104000,1104,878.2455982157401,cartpole_swingup,4,DrQ
1120000,1120,874.3993395477078,cartpole_swingup,4,DrQ
1136000,1136,867.6853789374039,cartpole_swingup,4,DrQ
1152000,1152,861.7738541966607,cartpole_swingup,4,DrQ
1168000,1168,872.9489960479152,cartpole_swingup,4,DrQ
1184000,1184,877.6921678255987,cartpole_swingup,4,DrQ
1200000,1200,877.7252256308377,cartpole_swingup,4,DrQ
1216000,1216,862.7234368808749,cartpole_swingup,4,DrQ
1232000,1232,880.1780860550757,cartpole_swingup,4,DrQ
1248000,1248,876.2197107052722,cartpole_swingup,4,DrQ
1264000,1264,875.786248824275,cartpole_swingup,4,DrQ
1280000,1280,874.5828019165638,cartpole_swingup,4,DrQ
1296000,1296,872.1255694277786,cartpole_swingup,4,DrQ
1312000,1312,875.2814201013499,cartpole_swingup,4,DrQ
1328000,1328,875.9112590731177,cartpole_swingup,4,DrQ
1344000,1344,880.3148602386802,cartpole_swingup,4,DrQ
1360000,1360,879.1465143747563,cartpole_swingup,4,DrQ
1376000,1376,880.4502216901892,cartpole_swingup,4,DrQ
1392000,1392,880.4493688329276,cartpole_swingup,4,DrQ
1408000,1408,881.1528702602196,cartpole_swingup,4,DrQ
1424000,1424,880.2208389975427,cartpole_swingup,4,DrQ
1440000,1440,880.2409815019763,cartpole_swingup,4,DrQ
1456000,1456,881.2849914045198,cartpole_swingup,4,DrQ
1472000,1472,876.7836213345461,cartpole_swingup,4,DrQ
1488000,1488,879.0543682779926,cartpole_swingup,4,DrQ
1504000,1504,881.4144808488768,cartpole_swingup,4,DrQ
1520000,1520,880.8876771308978,cartpole_swingup,4,DrQ
1536000,1536,879.9073269617122,cartpole_swingup,4,DrQ
1552000,1552,880.9508053913797,cartpole_swingup,4,DrQ
1568000,1568,879.7183819219529,cartpole_swingup,4,DrQ
1584000,1584,880.4067679556675,cartpole_swingup,4,DrQ
1600000,1600,878.8405967390056,cartpole_swingup,4,DrQ
1616000,1616,879.1913727850737,cartpole_swingup,4,DrQ
1632000,1632,879.193334560691,cartpole_swingup,4,DrQ
1648000,1648,876.7318480564594,cartpole_swingup,4,DrQ
1664000,1664,875.9881882498987,cartpole_swingup,4,DrQ
1680000,1680,879.3955149454433,cartpole_swingup,4,DrQ
1696000,1696,878.6035641627799,cartpole_swingup,4,DrQ
1712000,1712,879.8504501575331,cartpole_swingup,4,DrQ
1728000,1728,877.6896122554193,cartpole_swingup,4,DrQ
1744000,1744,879.1861155652526,cartpole_swingup,4,DrQ
1760000,1760,879.7564223955438,cartpole_swingup,4,DrQ
1776000,1776,879.9145968988828,cartpole_swingup,4,DrQ
1792000,1792,881.0256272327588,cartpole_swingup,4,DrQ
1808000,1808,880.7888769160968,cartpole_swingup,4,DrQ
1824000,1824,880.5174436271408,cartpole_swingup,4,DrQ
1840000,1840,877.3193321785744,cartpole_swingup,4,DrQ
1856000,1856,881.6737242283258,cartpole_swingup,4,DrQ
1872000,1872,880.6720586801639,cartpole_swingup,4,DrQ
1888000,1888,879.3659421298493,cartpole_swingup,4,DrQ
1904000,1904,881.5401508990487,cartpole_swingup,4,DrQ
1920000,1920,880.9160036101317,cartpole_swingup,4,DrQ
1936000,1936,881.6424114472362,cartpole_swingup,4,DrQ
1952000,1952,880.8988502049973,cartpole_swingup,4,DrQ
1968000,1968,880.1526126623479,cartpole_swingup,4,DrQ
1984000,1984,876.1712647580364,cartpole_swingup,4,DrQ
2000000,2000,881.1470311745609,cartpole_swingup,4,DrQ
2016000,2016,881.4816974136141,cartpole_swingup,4,DrQ
2032000,2032,880.1690977602043,cartpole_swingup,4,DrQ
2048000,2048,881.4370649185422,cartpole_swingup,4,DrQ
2064000,2064,881.4319724755818,cartpole_swingup,4,DrQ
2080000,2080,881.4596828267116,cartpole_swingup,4,DrQ
2096000,2096,881.482574840951,cartpole_swingup,4,DrQ
2112000,2112,882.0214386388278,cartpole_swingup,4,DrQ
2128000,2128,881.3287999390906,cartpole_swingup,4,DrQ
2144000,2144,881.5149838178677,cartpole_swingup,4,DrQ
2160000,2160,881.6861350873003,cartpole_swingup,4,DrQ
2176000,2176,881.6194986176303,cartpole_swingup,4,DrQ
2192000,2192,881.9610613812995,cartpole_swingup,4,DrQ
2208000,2208,881.2019418347388,cartpole_swingup,4,DrQ
2224000,2224,881.8386981710339,cartpole_swingup,4,DrQ
2240000,2240,881.6290962684468,cartpole_swingup,4,DrQ
2256000,2256,881.3860378001176,cartpole_swingup,4,DrQ
2272000,2272,881.5287207770641,cartpole_swingup,4,DrQ
2288000,2288,882.0552713512709,cartpole_swingup,4,DrQ
2304000,2304,880.2169167679598,cartpole_swingup,4,DrQ
2320000,2320,881.1612951594121,cartpole_swingup,4,DrQ
2336000,2336,880.8018623038554,cartpole_swingup,4,DrQ
2352000,2352,881.1226372955548,cartpole_swingup,4,DrQ
2368000,2368,881.4775860769072,cartpole_swingup,4,DrQ
2384000,2384,881.6659649521234,cartpole_swingup,4,DrQ
2400000,2400,881.3246760244757,cartpole_swingup,4,DrQ
2416000,2416,882.1653559445032,cartpole_swingup,4,DrQ
2432000,2432,881.6456434415811,cartpole_swingup,4,DrQ
2448000,2448,881.4392433608919,cartpole_swingup,4,DrQ
2464000,2464,881.4114086832598,cartpole_swingup,4,DrQ
2480000,2480,882.0088495639606,cartpole_swingup,4,DrQ
2496000,2496,881.6881479550583,cartpole_swingup,4,DrQ
2512000,2512,881.8269767441153,cartpole_swingup,4,DrQ
2528000,2528,882.2565646956546,cartpole_swingup,4,DrQ
2544000,2544,881.1093588324251,cartpole_swingup,4,DrQ
2560000,2560,881.6873281780103,cartpole_swingup,4,DrQ
2576000,2576,882.0284681218138,cartpole_swingup,4,DrQ
2592000,2592,881.8795293626483,cartpole_swingup,4,DrQ
2608000,2608,881.9779103644862,cartpole_swingup,4,DrQ
2624000,2624,881.8824465399773,cartpole_swingup,4,DrQ
2640000,2640,881.5655084318441,cartpole_swingup,4,DrQ
2656000,2656,881.9853262047988,cartpole_swingup,4,DrQ
2672000,2672,882.0768933816445,cartpole_swingup,4,DrQ
2688000,2688,881.4736336580768,cartpole_swingup,4,DrQ
2704000,2704,882.1537101000224,cartpole_swingup,4,DrQ
2720000,2720,881.8302890860019,cartpole_swingup,4,DrQ
2736000,2736,882.032652615822,cartpole_swingup,4,DrQ
2752000,2752,882.0898607261294,cartpole_swingup,4,DrQ
2768000,2768,882.2674238016285,cartpole_swingup,4,DrQ
2784000,2784,881.880132007835,cartpole_swingup,4,DrQ
2800000,2800,882.2435254801096,cartpole_swingup,4,DrQ
2816000,2816,882.1069191946292,cartpole_swingup,4,DrQ
2832000,2832,882.1040499852527,cartpole_swingup,4,DrQ
2848000,2848,882.3643391229625,cartpole_swingup,4,DrQ
2864000,2864,882.4395696304118,cartpole_swingup,4,DrQ
2880000,2880,882.0839790675366,cartpole_swingup,4,DrQ
2896000,2896,882.2290312523926,cartpole_swingup,4,DrQ
2912000,2912,881.8431357605461,cartpole_swingup,4,DrQ
2928000,2928,881.8590200424862,cartpole_swingup,4,DrQ
2944000,2944,881.9233316580043,cartpole_swingup,4,DrQ
2960000,2960,882.1873311131337,cartpole_swingup,4,DrQ
2976000,2976,881.3942087772186,cartpole_swingup,4,DrQ
2992000,2992,881.4887018567313,cartpole_swingup,4,DrQ
3008000,3008,882.0558399566544,cartpole_swingup,4,DrQ
3024000,3024,882.0907953409552,cartpole_swingup,4,DrQ
3040000,3040,881.9705603352305,cartpole_swingup,4,DrQ
3056000,3056,882.1261633537817,cartpole_swingup,4,DrQ
3072000,3072,881.9643540811135,cartpole_swingup,4,DrQ
3088000,3088,881.9451166190653,cartpole_swingup,4,DrQ
3104000,3104,882.1659667628294,cartpole_swingup,4,DrQ
3120000,3120,882.1420626876378,cartpole_swingup,4,DrQ
3136000,3136,882.1717925570607,cartpole_swingup,4,DrQ
3152000,3152,882.1585759512718,cartpole_swingup,4,DrQ
3168000,3168,882.191274244837,cartpole_swingup,4,DrQ
3184000,3184,881.9436129842978,cartpole_swingup,4,DrQ
3200000,3200,881.9267074544728,cartpole_swingup,4,DrQ
3216000,3216,882.2598436930364,cartpole_swingup,4,DrQ
3232000,3232,881.9423977713462,cartpole_swingup,4,DrQ
3248000,3248,881.9810745616393,cartpole_swingup,4,DrQ
3264000,3264,881.90313389446,cartpole_swingup,4,DrQ
3280000,3280,882.0027388160902,cartpole_swingup,4,DrQ
3296000,3296,882.0315286076117,cartpole_swingup,4,DrQ
3312000,3312,882.1849222915503,cartpole_swingup,4,DrQ
3328000,3328,882.300696277661,cartpole_swingup,4,DrQ
3344000,3344,881.9396159200184,cartpole_swingup,4,DrQ
3360000,3360,882.0364554918009,cartpole_swingup,4,DrQ
3376000,3376,881.9666342441193,cartpole_swingup,4,DrQ
3392000,3392,881.8079743577304,cartpole_swingup,4,DrQ
3408000,3408,881.7206817860363,cartpole_swingup,4,DrQ
3424000,3424,882.0248058519438,cartpole_swingup,4,DrQ
3440000,3440,882.2689885802176,cartpole_swingup,4,DrQ
3456000,3456,882.1250935517822,cartpole_swingup,4,DrQ
3472000,3472,882.1856822120986,cartpole_swingup,4,DrQ
3488000,3488,881.7900408762938,cartpole_swingup,4,DrQ
3504000,3504,882.1469774981931,cartpole_swingup,4,DrQ
3520000,3520,881.9288798095621,cartpole_swingup,4,DrQ
3536000,3536,882.0305497055748,cartpole_swingup,4,DrQ
3552000,3552,881.6842140108714,cartpole_swingup,4,DrQ
3568000,3568,882.3198148960478,cartpole_swingup,4,DrQ
3584000,3584,881.9108577863402,cartpole_swingup,4,DrQ
3600000,3600,881.8852665747978,cartpole_swingup,4,DrQ
3616000,3616,882.1234867425462,cartpole_swingup,4,DrQ
3632000,3632,881.9729721811873,cartpole_swingup,4,DrQ
3648000,3648,882.0508631257802,cartpole_swingup,4,DrQ
3664000,3664,881.7688620874371,cartpole_swingup,4,DrQ
3680000,3680,763.9741566804387,cartpole_swingup,4,DrQ
3696000,3696,882.1572202501375,cartpole_swingup,4,DrQ
3712000,3712,881.3717473235968,cartpole_swingup,4,DrQ
3728000,3728,882.1902408647078,cartpole_swingup,4,DrQ
3744000,3744,882.2578108270272,cartpole_swingup,4,DrQ
3760000,3760,881.8088723392267,cartpole_swingup,4,DrQ
3776000,3776,881.8592683702514,cartpole_swingup,4,DrQ
3792000,3792,882.0017668549574,cartpole_swingup,4,DrQ
3808000,3808,881.9754643404442,cartpole_swingup,4,DrQ
3824000,3824,882.0148337666037,cartpole_swingup,4,DrQ
3840000,3840,882.1651479734503,cartpole_swingup,4,DrQ
3856000,3856,881.0917498640841,cartpole_swingup,4,DrQ
3872000,3872,881.5601300168057,cartpole_swingup,4,DrQ
3888000,3888,881.8711559577432,cartpole_swingup,4,DrQ
3904000,3904,881.9907678578218,cartpole_swingup,4,DrQ
3920000,3920,882.1629430293382,cartpole_swingup,4,DrQ
3936000,3936,881.8798819168285,cartpole_swingup,4,DrQ
3952000,3952,881.3097327067243,cartpole_swingup,4,DrQ
3968000,3968,881.7537615033895,cartpole_swingup,4,DrQ
3984000,3984,881.5915707527405,cartpole_swingup,4,DrQ
4000000,4000,881.8371017447555,cartpole_swingup,4,DrQ
4016000,4016,881.8097948686972,cartpole_swingup,4,DrQ
4032000,4032,881.8940086661117,cartpole_swingup,4,DrQ
4048000,4048,881.9311184143396,cartpole_swingup,4,DrQ
4064000,4064,881.924445192669,cartpole_swingup,4,DrQ
4080000,4080,881.8466653723598,cartpole_swingup,4,DrQ
4096000,4096,881.9744831904512,cartpole_swingup,4,DrQ
4112000,4112,881.7181556228944,cartpole_swingup,4,DrQ
4128000,4128,881.874761513229,cartpole_swingup,4,DrQ
4144000,4144,882.1767622748991,cartpole_swingup,4,DrQ
4160000,4160,881.0346285426448,cartpole_swingup,4,DrQ
4176000,4176,882.1916952394429,cartpole_swingup,4,DrQ
4192000,4192,881.8757249615406,cartpole_swingup,4,DrQ
4208000,4208,881.875165434743,cartpole_swingup,4,DrQ
4224000,4224,882.027744971223,cartpole_swingup,4,DrQ
4240000,4240,882.1144262370941,cartpole_swingup,4,DrQ
4256000,4256,881.6029766591707,cartpole_swingup,4,DrQ
4272000,4272,882.2192272967927,cartpole_swingup,4,DrQ
4288000,4288,881.9840562071779,cartpole_swingup,4,DrQ
4304000,4304,882.0343471125595,cartpole_swingup,4,DrQ
4320000,4320,882.3132848498526,cartpole_swingup,4,DrQ
4336000,4336,881.9541469361667,cartpole_swingup,4,DrQ
4352000,4352,882.0684988566915,cartpole_swingup,4,DrQ
4368000,4368,882.2000638464027,cartpole_swingup,4,DrQ
4384000,4384,882.2290138526773,cartpole_swingup,4,DrQ
4400000,4400,882.1439431545111,cartpole_swingup,4,DrQ
4416000,4416,881.8689566974074,cartpole_swingup,4,DrQ
4432000,4432,881.8637765909625,cartpole_swingup,4,DrQ
4448000,4448,881.861570045717,cartpole_swingup,4,DrQ
0,0,41.7,reacher_easy,2,DrQ
8000,8,106.7,reacher_easy,2,DrQ
16000,16,228.5,reacher_easy,2,DrQ
24000,24,40.2,reacher_easy,2,DrQ
32000,32,123.7,reacher_easy,2,DrQ
40000,40,196.6,reacher_easy,2,DrQ
48000,48,189.1,reacher_easy,2,DrQ
56000,56,1.1,reacher_easy,2,DrQ
64000,64,308.3,reacher_easy,2,DrQ
72000,72,424.2,reacher_easy,2,DrQ
80000,80,287.1,reacher_easy,2,DrQ
88000,88,587.7,reacher_easy,2,DrQ
96000,96,398.5,reacher_easy,2,DrQ
104000,104,484.6,reacher_easy,2,DrQ
112000,112,873.8,reacher_easy,2,DrQ
120000,120,962.2,reacher_easy,2,DrQ
128000,128,875.8,reacher_easy,2,DrQ
136000,136,880.3,reacher_easy,2,DrQ
144000,144,784.3,reacher_easy,2,DrQ
152000,152,865.9,reacher_easy,2,DrQ
160000,160,881.9,reacher_easy,2,DrQ
168000,168,972.8,reacher_easy,2,DrQ
176000,176,687.0,reacher_easy,2,DrQ
184000,184,779.1,reacher_easy,2,DrQ
192000,192,969.2,reacher_easy,2,DrQ
200000,200,881.8,reacher_easy,2,DrQ
208000,208,943.8,reacher_easy,2,DrQ
216000,216,775.4,reacher_easy,2,DrQ
224000,224,977.3,reacher_easy,2,DrQ
232000,232,786.8,reacher_easy,2,DrQ
240000,240,971.7,reacher_easy,2,DrQ
248000,248,978.2,reacher_easy,2,DrQ
256000,256,788.4,reacher_easy,2,DrQ
264000,264,971.7,reacher_easy,2,DrQ
272000,272,970.3,reacher_easy,2,DrQ
280000,280,972.7,reacher_easy,2,DrQ
288000,288,970.6,reacher_easy,2,DrQ
296000,296,881.6,reacher_easy,2,DrQ
304000,304,973.4,reacher_easy,2,DrQ
312000,312,967.9,reacher_easy,2,DrQ
320000,320,975.7,reacher_easy,2,DrQ
328000,328,976.9,reacher_easy,2,DrQ
336000,336,977.6,reacher_easy,2,DrQ
344000,344,977.6,reacher_easy,2,DrQ
352000,352,976.3,reacher_easy,2,DrQ
360000,360,979.5,reacher_easy,2,DrQ
368000,368,976.7,reacher_easy,2,DrQ
376000,376,849.6,reacher_easy,2,DrQ
384000,384,979.9,reacher_easy,2,DrQ
392000,392,980.6,reacher_easy,2,DrQ
400000,400,972.1,reacher_easy,2,DrQ
408000,408,977.9,reacher_easy,2,DrQ
416000,416,975.2,reacher_easy,2,DrQ
424000,424,976.8,reacher_easy,2,DrQ
432000,432,977.2,reacher_easy,2,DrQ
440000,440,881.9,reacher_easy,2,DrQ
448000,448,867.8,reacher_easy,2,DrQ
456000,456,972.6,reacher_easy,2,DrQ
464000,464,976.4,reacher_easy,2,DrQ
472000,472,981.1,reacher_easy,2,DrQ
480000,480,883.6,reacher_easy,2,DrQ
488000,488,978.5,reacher_easy,2,DrQ
496000,496,968.9,reacher_easy,2,DrQ
504000,504,978.6,reacher_easy,2,DrQ
512000,512,983.6,reacher_easy,2,DrQ
520000,520,983.9,reacher_easy,2,DrQ
528000,528,981.1,reacher_easy,2,DrQ
536000,536,981.3,reacher_easy,2,DrQ
544000,544,933.5,reacher_easy,2,DrQ
552000,552,980.6,reacher_easy,2,DrQ
560000,560,976.5,reacher_easy,2,DrQ
568000,568,855.8,reacher_easy,2,DrQ
576000,576,815.1,reacher_easy,2,DrQ
584000,584,882.9,reacher_easy,2,DrQ
592000,592,788.4,reacher_easy,2,DrQ
600000,600,980.8,reacher_easy,2,DrQ
608000,608,783.7,reacher_easy,2,DrQ
616000,616,884.2,reacher_easy,2,DrQ
624000,624,684.5,reacher_easy,2,DrQ
632000,632,769.7,reacher_easy,2,DrQ
640000,640,879.5,reacher_easy,2,DrQ
0,0,15.569677214838109,cartpole_swingup,7,DrQ
16000,16,197.6231488302652,cartpole_swingup,7,DrQ
32000,32,270.1105852700182,cartpole_swingup,7,DrQ
48000,48,306.18569889680805,cartpole_swingup,7,DrQ
64000,64,351.90157413229866,cartpole_swingup,7,DrQ
80000,80,491.4750310686426,cartpole_swingup,7,DrQ
96000,96,572.004396062986,cartpole_swingup,7,DrQ
112000,112,866.2591316482719,cartpole_swingup,7,DrQ
128000,128,857.1366539765927,cartpole_swingup,7,DrQ
144000,144,853.3697382393567,cartpole_swingup,7,DrQ
160000,160,863.921873150206,cartpole_swingup,7,DrQ
176000,176,861.0323526774703,cartpole_swingup,7,DrQ
192000,192,844.9190363028281,cartpole_swingup,7,DrQ
208000,208,873.5580823902498,cartpole_swingup,7,DrQ
224000,224,865.5880888871202,cartpole_swingup,7,DrQ
240000,240,862.7616795322757,cartpole_swingup,7,DrQ
256000,256,871.1494396521515,cartpole_swingup,7,DrQ
272000,272,876.7454759593045,cartpole_swingup,7,DrQ
288000,288,874.316295320686,cartpole_swingup,7,DrQ
304000,304,870.9488404980614,cartpole_swingup,7,DrQ
320000,320,876.5952390514587,cartpole_swingup,7,DrQ
336000,336,877.5225358467436,cartpole_swingup,7,DrQ
352000,352,873.7516577280878,cartpole_swingup,7,DrQ
368000,368,877.9186785165178,cartpole_swingup,7,DrQ
384000,384,878.4754554141588,cartpole_swingup,7,DrQ
400000,400,878.0946212170959,cartpole_swingup,7,DrQ
416000,416,875.3581813971922,cartpole_swingup,7,DrQ
432000,432,874.527493874824,cartpole_swingup,7,DrQ
448000,448,871.8211849644583,cartpole_swingup,7,DrQ
464000,464,872.940300899853,cartpole_swingup,7,DrQ
480000,480,875.2413952809022,cartpole_swingup,7,DrQ
496000,496,877.0230891809163,cartpole_swingup,7,DrQ
512000,512,878.3801570549872,cartpole_swingup,7,DrQ
528000,528,876.058747548851,cartpole_swingup,7,DrQ
544000,544,876.9263718747626,cartpole_swingup,7,DrQ
560000,560,877.3836139024643,cartpole_swingup,7,DrQ
576000,576,878.6449824205141,cartpole_swingup,7,DrQ
592000,592,868.8720983845378,cartpole_swingup,7,DrQ
608000,608,877.1501312172047,cartpole_swingup,7,DrQ
624000,624,874.898905197078,cartpole_swingup,7,DrQ
640000,640,877.1811760739065,cartpole_swingup,7,DrQ
656000,656,875.5038282799312,cartpole_swingup,7,DrQ
672000,672,874.5505795888382,cartpole_swingup,7,DrQ
688000,688,878.3328309906259,cartpole_swingup,7,DrQ
704000,704,878.1675871417191,cartpole_swingup,7,DrQ
720000,720,874.8335855937462,cartpole_swingup,7,DrQ
736000,736,877.103812942231,cartpole_swingup,7,DrQ
752000,752,879.4150585587453,cartpole_swingup,7,DrQ
768000,768,878.2393261325308,cartpole_swingup,7,DrQ
784000,784,875.3520593130937,cartpole_swingup,7,DrQ
800000,800,878.0667816439814,cartpole_swingup,7,DrQ
